Sales_ID,Date,Region,Country,City,Sales_Team,Account_Manager,Product_ID,Units_Sold,Revenue,Profit_Margin,Profit,Customer_ID,,,,,
4711,11-09-22,Europe,Netherlands,Uppsala,TTD,John Doe,1022,232,95340.9,0.3,28602.27,164,,,,,
4712,30-05-23,Europe,Belgium,London,LSG,John Doe,1019,464,268850.0659,0.36,103693.48,532,,,,,
4713,31-03-22,Europe,Germany,Nice,PPG,Jane Smith,1055,191,46296.19,0.49,22685.13,721,,,,,
4714,25-06-22,Europe,Germany,Rome,TTD,Aki Tanaka,1053,105,230504.65,0.41,94506.91,308,,,,,
4715,29-05-23,Europe,France,Lund,PPG,Aki Tanaka,1059,45,40819.91198,0.28,12245.28,444,,,,,
4716,03-05-22,Europe,Spain,Nice,PPG,John Doe,1013,12,73981.31,0.23,17015.7,686,,,,,
4717,20-10-22,Europe,Netherlands,Geneva,TTD,Jane Smith,1001,457,124057.21,0.34,42179.45,24,,,,,
4718,29-01-22,Europe,Belgium,Stockholm,LSG,John Doe,1014,305,167916.101,0.44,69443.7,639,,,,,
4719,26-05-23,Europe,UK,London,PPG,Aki Tanaka,1046,386,415532.919,0.16,71230.21,696,,,,,
4720,06-12-22,Europe,Belgium,London,PPG,Jane Smith,1048,86,242530.95,0.25,60632.74,547,,,,,
4721,29-03-23,Europe,UK,Stockholm,BPD,John Doe,1049,145,118987.2,0.22,26177.18,319,,,,,
4722,06-05-22,Europe,France,Malmo,BPD,Jane Smith,1059,443,37300.38,0.37,13801.14,264,,,,,
4723,15-07-22,Europe,Belgium,Birmingham,LSG,Carlos Lopez,1007,263,79078.79,0.31,24514.42,581,,,,,
4724,28-06-22,Europe,Belgium,Basel,BPD,Aki Tanaka,1041,276,6166.37,0.34,2096.57,388,,,,,
4725,16-04-23,Europe,Sweden,Rome,LSG,Carlos Lopez,1028,228,495058.2191,0.29,151406.18,420,,,,,
4726,02-05-22,Europe,Spain,Geneva,PPG,Aki Tanaka,1059,118,148082.1761,0.3,42760.59,757,,,,,
4727,07-01-22,Europe,UK,Lausanne,PPG,Carlos Lopez,1051,465,42994.6,0.34,14618.16,855,,,,,
4728,09-10-22,Europe,Germany,Rotterdam,TTD,Jane Smith,1019,444,67568.03,0.37,25000.17,385,,,,,
4729,08-01-23,Europe,Netherlands,Paris,LSG,John Doe,1006,354,488585.6908,0.33,140976.56,755,,,,,
4730,25-01-23,Europe,Belgium,Seville,BPD,Jane Smith,1047,202,30407.43189,0.4,12596.98,583,,,,,
4731,30-05-22,Europe,Austria,Naples,TTD,Aki Tanaka,1030,317,131605.95,0.17,22373.01,209,,,,,
4732,31-07-22,Europe,Netherlands,Utrecht,LSG,John Doe,1030,202,54320.74,0.32,17382.64,92,,,,,
4733,06-06-23,Europe,Belgium,The Hague,LSG,Carlos Lopez,1043,189,77664.6,0.32,24852.67,391,,,,,
4734,11-05-23,Europe,France,Antwerp,BPD,Jane Smith,1035,237,57716.76127,0.18,11294.76,54,,,,,
4735,22-02-22,Europe,UK,Madrid,BPD,John Doe,1035,241,190635.8454,0.35,64223.25,492,,,,,
4736,19-06-22,Europe,Italy,Paris,LSG,Carlos Lopez,1011,109,398801.14,0.46,183448.52,721,,,,,
4737,30-04-23,Europe,Sweden,Bordeaux,LSG,Carlos Lopez,1003,400,17557.93974,0.42,7777,35,,,,,
4738,25-08-22,Europe,France,Rotterdam,TTD,John Doe,1047,231,148932.52,0.23,34254.48,96,,,,,
4739,29-04-22,Europe,Germany,Seville,PPG,John Doe,1059,17,76428.86,0.17,12992.91,537,,,,,
4740,10-05-22,Europe,Austria,Geneva,LSG,John Doe,1023,277,87052.78,0.47,40914.81,977,,,,,
4741,08-06-23,Europe,Sweden,Antwerp,LSG,Jane Smith,1019,299,268000.0221,0.48,112478.18,289,,,,,
4742,03-07-22,Europe,Switzerland,Ghent,BPD,Carlos Lopez,1038,469,29325.05,0.2,5865.01,540,,,,,
4743,11-03-23,Europe,Netherlands,Paris,LSG,Aki Tanaka,1046,94,420176.5408,0.43,196427.78,34,,,,,
4744,09-11-22,Europe,Italy,Nice,PPG,John Doe,1018,108,61965.14,0.16,9914.42,424,,,,,
4745,12-04-23,Europe,Austria,Dortmund,LSG,Carlos Lopez,1016,385,37239.97,0.33,12289.19,459,,,,,
4746,17-12-22,Europe,Italy,Stockholm,BPD,Aki Tanaka,1026,106,385360.94,0.35,134876.33,744,,,,,
4747,02-03-23,Europe,Italy,Madrid,PPG,Jane Smith,1025,11,357381.1593,0.36,124508.8,202,,,,,
4748,25-03-23,Europe,UK,Seville,LSG,Carlos Lopez,1024,247,142406.83,0.47,66931.21,673,,,,,
4749,22-08-22,Europe,Austria,Vienna,TTD,Aki Tanaka,1041,159,384141.79,0.43,165180.97,639,,,,,
4750,18-01-23,Europe,Spain,Berlin,TTD,Aki Tanaka,1007,219,135562.9872,0.29,40716.08,709,,,,,
4751,03-05-22,Europe,Austria,Manchester,PPG,Jane Smith,1019,466,197512.19,0.33,65179.02,38,,,,,
4752,02-02-22,Europe,Austria,Seville,BPD,Carlos Lopez,1011,381,54986.58259,0.37,19582.95,791,,,,,
4753,29-01-23,Europe,Belgium,Florence,PPG,Jane Smith,1019,365,21373.50926,0.46,10182.64,830,,,,,
4754,26-05-22,Europe,Germany,Barcelona,TTD,Carlos Lopez,1049,321,156319.55,0.19,29700.71,180,,,,,
4755,15-08-22,Europe,Belgium,London,LSG,Jane Smith,1053,42,149073.43,0.22,32796.15,941,,,,,
4756,01-04-22,Europe,Switzerland,Barcelona,PPG,John Doe,1007,416,58906.96704,0.2,11073.49,470,,,,,
4757,29-03-23,Europe,Netherlands,Nice,PPG,Aki Tanaka,1001,235,22040.1,0.21,4628.42,69,,,,,
4758,12-01-22,Europe,Belgium,Rome,TTD,John Doe,1011,7,279554.23,0.4,111821.69,985,,,,,
4759,09-12-22,Europe,Netherlands,Amsterdam,PPG,Jane Smith,1052,457,408406.15,0.29,118437.78,353,,,,,
4760,23-06-23,Europe,Sweden,Brussels,PPG,Carlos Lopez,1034,109,228428.28,0.39,89087.03,64,,,,,
4761,02-09-22,Europe,Spain,Manchester,BPD,Jane Smith,1036,111,269658.1088,0.29,75271.6,613,,,,,
4762,18-04-22,Europe,Netherlands,Florence,PPG,Aki Tanaka,1009,474,36174.97,0.42,15193.49,837,,,,,
4763,26-07-22,Europe,Italy,Nice,BPD,John Doe,1006,161,63973.1,0.39,24949.51,519,,,,,
4764,27-02-22,Europe,UK,Naples,TTD,Aki Tanaka,1007,269,98013.42614,0.18,16981.57,381,,,,,
4765,27-08-22,Europe,Austria,Glasgow,BPD,Aki Tanaka,1029,135,31168.84,0.25,7792.21,578,,,,,
4766,19-12-22,Europe,Spain,Innsbruck,LSG,Aki Tanaka,1040,228,32020.51,0.3,9606.15,780,,,,,
4767,24-06-23,Europe,Spain,Rotterdam,LSG,Carlos Lopez,1012,424,62982.74,0.37,23303.61,814,,,,,
4768,25-07-22,Europe,France,Graz,PPG,Jane Smith,1030,472,83711.26,0.35,29298.94,686,,,,,
4769,21-02-23,Europe,Netherlands,Valencia,PPG,Jane Smith,1012,334,46013.15711,0.3,13358.85,657,,,,,
4770,14-08-22,Europe,Italy,Zurich,LSG,Aki Tanaka,1018,73,270245.35,0.2,54049.07,591,,,,,
4771,31-05-22,Europe,Sweden,Dortmund,LSG,Jane Smith,1001,213,79220.57,0.31,24558.38,247,,,,,
4772,02-02-23,Europe,Belgium,Liege,TTD,Jane Smith,1015,453,8233.624796,0.49,3904.39,179,,,,,
4773,03-04-23,Europe,Germany,Rotterdam,BPD,Jane Smith,1005,366,234756.55,0.28,65731.83,738,,,,,
4774,19-02-22,Europe,Netherlands,Eindhoven,LSG,Jane Smith,1033,135,98311.32486,0.47,44475.52,411,,,,,
4775,08-05-23,Europe,Sweden,Manchester,PPG,John Doe,1001,131,142421.3043,0.31,38603.7,184,,,,,
4776,02-02-23,Europe,Belgium,Geneva,BPD,Aki Tanaka,1053,492,103848.2608,0.16,16079.96,452,,,,,
4777,31-05-22,Europe,Spain,Milan,TTD,John Doe,1058,344,62010.12,0.43,26664.35,837,,,,,
4778,16-03-23,Europe,Sweden,Madrid,LSG,Aki Tanaka,1055,473,562518.87,0.31,174380.85,595,,,,,
4779,16-09-22,Europe,Switzerland,Leipzig,PPG,Aki Tanaka,1051,122,25844.45,0.47,12146.89,940,,,,,
4780,21-02-22,Europe,Netherlands,Geneva,PPG,Jane Smith,1044,273,86858.47285,0.39,32605.92,825,,,,,
4781,07-06-23,Europe,UK,Linz,PPG,John Doe,1022,139,17865.55051,0.48,7724.94,508,,,,,
4782,08-03-22,Europe,France,Bruges,LSG,John Doe,1048,104,109148.52,0.45,49116.83,768,,,,,
4783,09-06-22,Europe,Germany,Lausanne,TTD,Aki Tanaka,1025,346,70614.86,0.2,14122.97,716,,,,,
4784,18-01-22,Europe,Italy,Lund,TTD,Jane Smith,1021,256,26496.59953,0.43,10708.94,407,,,,,
4785,08-01-22,Europe,Switzerland,Paris,PPG,Jane Smith,1056,2,395980.29,0.38,150472.51,660,,,,,
4786,19-08-22,Europe,UK,Ghent,TTD,Carlos Lopez,1048,370,66060.51,0.23,15193.92,961,,,,,
4787,16-10-22,Europe,Austria,Madrid,LSG,John Doe,1006,350,477138.7,0.43,205169.64,271,,,,,
4788,08-03-23,Europe,UK,Innsbruck,BPD,John Doe,1003,496,74673.0949,0.27,17628.69,981,,,,,
4789,22-06-22,Europe,Belgium,Nice,LSG,Carlos Lopez,1046,382,61114.96,0.16,9778.39,10,,,,,
4790,01-04-22,Europe,Belgium,Rotterdam,PPG,Carlos Lopez,1046,414,203930.7472,0.19,36418.68,293,,,,,
4791,10-11-22,Europe,Belgium,Glasgow,TTD,Aki Tanaka,1006,179,75309.6,0.25,18827.4,385,,,,,
4792,26-03-23,Europe,Switzerland,Milan,LSG,Carlos Lopez,1009,203,196606.04,0.27,53083.63,409,,,,,
4793,10-04-23,Europe,Austria,Bruges,TTD,John Doe,1048,494,113139.1182,0.37,44287.65,74,,,,,
4794,26-02-23,Europe,Switzerland,Amsterdam,BPD,Carlos Lopez,1012,113,278893.9497,0.36,97164.47,724,,,,,
4795,18-05-23,Europe,France,Rome,PPG,Aki Tanaka,1004,323,187216.5703,0.46,92265.83,826,,,,,
4796,27-02-22,Europe,France,Birmingham,TTD,Carlos Lopez,1001,54,72935.22451,0.29,20358.93,747,,,,,
4797,27-08-22,Europe,UK,Barcelona,PPG,Aki Tanaka,1041,294,225672.91,0.35,78985.52,12,,,,,
4798,27-04-23,Europe,Netherlands,Stockholm,LSG,Jane Smith,1027,285,413126.5213,0.42,182987.62,235,,,,,
4799,28-06-22,Europe,UK,London,TTD,Carlos Lopez,1040,68,186979.4,0.47,87880.32,539,,,,,
4800,02-01-23,Europe,Switzerland,Innsbruck,LSG,Carlos Lopez,1044,160,20897.62243,0.25,5055.95,292,,,,,
4801,06-06-23,Europe,Germany,Munich,TTD,John Doe,1048,51,120002.38,0.49,58801.17,396,,,,,
4802,14-08-22,Europe,Netherlands,The Hague,TTD,Jane Smith,1021,400,10463.53,0.41,4290.05,265,,,,,
4803,01-05-23,Europe,Austria,Amsterdam,BPD,Carlos Lopez,1040,278,389471.6275,0.36,145212.89,463,,,,,
4804,22-03-23,Europe,Austria,Rotterdam,BPD,Carlos Lopez,1032,311,279679.28,0.33,92294.16,359,,,,,
4805,07-03-23,Europe,UK,Manchester,PPG,John Doe,1057,185,101938.2083,0.43,39485.99,161,,,,,
4806,01-09-22,Europe,France,Stockholm,LSG,John Doe,1013,338,213540.2491,0.29,58205.71,948,,,,,
4807,20-04-22,Europe,Switzerland,Amsterdam,PPG,Jane Smith,1051,331,427523.03,0.17,72678.92,237,,,,,
4808,02-04-23,Europe,Sweden,Gothenburg,BPD,Carlos Lopez,1001,35,167641.24,0.26,42181.31,837,,,,,
4809,28-06-23,Europe,Austria,Manchester,TTD,Aki Tanaka,1058,468,233278.78,0.25,58319.7,489,,,,,
4810,23-04-23,Europe,UK,Turin,PPG,Carlos Lopez,1054,456,25005.93109,0.27,7120.26,835,,,,,
4811,05-02-23,Europe,France,Rotterdam,TTD,Carlos Lopez,1002,426,78313.39554,0.21,17619.52,111,,,,,
4812,22-04-22,Europe,France,Vienna,PPG,Aki Tanaka,1024,463,575505.34,0.15,86325.8,585,,,,,
4813,24-07-22,Europe,Germany,Rotterdam,LSG,John Doe,1013,498,286060.96,0.34,97260.73,422,,,,,
4814,21-03-22,Europe,Switzerland,Florence,TTD,Carlos Lopez,1048,308,51244.76,0.43,22035.25,878,,,,,
4815,21-05-22,Europe,Netherlands,London,PPG,John Doe,1001,82,487221.92,0.31,151038.8,345,,,,,
4816,04-06-23,Europe,France,Florence,LSG,Jane Smith,1037,53,23098.2763,0.2,4871.91,32,,,,,
4817,27-02-23,Europe,Netherlands,Uppsala,PPG,Aki Tanaka,1004,73,35731.23713,0.15,5186.87,500,,,,,
4818,25-03-23,Europe,Spain,Birmingham,BPD,John Doe,1059,70,80934.15,0.17,13758.81,622,,,,,
4819,24-08-22,Europe,Italy,Barcelona,LSG,Aki Tanaka,1009,143,108273.87,0.46,49805.98,79,,,,,
4820,10-07-22,Europe,Belgium,Lyon,BPD,Carlos Lopez,1038,149,109686.2,0.4,43874.48,977,,,,,
4821,25-04-22,Europe,Italy,Graz,PPG,John Doe,1034,141,112872.83,0.21,23703.29,180,,,,,
4822,19-02-23,Europe,Switzerland,Marseille,LSG,Jane Smith,1050,123,42544.18361,0.25,10293.1,232,,,,,
4823,11-02-23,Europe,Austria,Birmingham,TTD,Jane Smith,1021,198,111916.81,0.37,45019.4,122,,,,,
4824,15-01-22,Europe,Switzerland,Naples,PPG,John Doe,1034,123,103879.7892,0.23,22456.74,999,,,,,
4825,09-06-22,Europe,UK,Paris,PPG,Carlos Lopez,1011,195,260411.8,0.21,54686.48,305,,,,,
4826,25-06-22,Europe,Netherlands,Zurich,LSG,John Doe,1046,432,77649.01,0.3,23294.7,279,,,,,
4827,03-09-22,Europe,UK,Lyon,BPD,Aki Tanaka,1009,5,145560.25,0.5,72780.12,720,,,,,
4828,07-06-23,Europe,Spain,Bilbao,PPG,Aki Tanaka,1004,223,75031.81977,0.27,18249.33,611,,,,,
4829,07-01-22,Europe,Italy,Hamburg,BPD,Aki Tanaka,1040,230,90662.52,0.29,26292.13,850,,,,,
4830,28-02-23,Europe,Switzerland,Manchester,LSG,Carlos Lopez,1046,466,308714.8749,0.19,56764.53,243,,,,,
4831,04-01-22,Europe,Netherlands,Linz,BPD,John Doe,1003,493,41224.69,0.32,13191.9,19,,,,,
4832,14-03-23,Europe,Germany,Eindhoven,LSG,John Doe,1030,478,96642.62,0.42,40589.9,992,,,,,
4833,13-04-22,Europe,Switzerland,Innsbruck,PPG,Jane Smith,1016,478,17543.18,0.31,5438.39,718,,,,,
4834,04-06-23,Europe,Spain,Valencia,BPD,John Doe,1021,425,23981.4895,0.48,12139.67,462,,,,,
4835,15-05-22,Europe,France,Graz,BPD,Jane Smith,1056,176,113709.08,0.4,45483.63,601,,,,,
4836,20-04-22,Europe,UK,Barcelona,LSG,John Doe,1003,72,214471.25,0.32,68630.8,808,,,,,
4837,28-04-23,Europe,France,Gothenburg,TTD,Carlos Lopez,1040,43,229149.9135,0.28,67665.46,45,,,,,
4838,25-01-23,Europe,France,London,TTD,Jane Smith,1024,144,520424.0919,0.39,210207.81,726,,,,,
4839,15-02-23,Europe,Austria,Marseille,BPD,Carlos Lopez,1044,268,135912.1686,0.17,22360.07,327,,,,,
4840,26-06-22,Europe,Netherlands,Zurich,TTD,John Doe,1022,472,77552.15,0.48,37225.03,459,,,,,
4841,27-08-22,Europe,UK,Stockholm,TTD,John Doe,1026,337,248068.72,0.36,89304.74,500,,,,,
4842,10-11-22,Europe,Austria,Paris,PPG,Carlos Lopez,1022,265,565140,0.4,226056,933,,,,,
4843,02-05-23,Europe,Switzerland,Ghent,LSG,Carlos Lopez,1014,227,44289.4892,0.48,20573.48,945,,,,,
4844,10-02-22,Europe,Austria,Berlin,BPD,Jane Smith,1002,220,390431.34,0.42,163981.16,979,,,,,
4845,13-02-23,Europe,Italy,Lyon,PPG,Jane Smith,1005,147,290777.916,0.16,45024.33,388,,,,,
4846,05-04-22,Europe,Switzerland,Salzburg,LSG,Aki Tanaka,1047,427,156095.88,0.3,46828.76,74,,,,,
4847,06-05-23,Europe,Switzerland,Zurich,TTD,John Doe,1043,23,282464.87,0.2,56492.97,822,,,,,
4848,30-07-22,Europe,Spain,Antwerp,BPD,Jane Smith,1039,16,138730.84,0.27,37457.33,260,,,,,
4849,20-07-22,Europe,Switzerland,Stockholm,BPD,John Doe,1005,156,301832.2,0.48,144879.46,407,,,,,
4850,05-04-23,Europe,Spain,Vienna,LSG,Carlos Lopez,1030,140,423889.9611,0.26,118076.99,926,,,,,
4851,08-01-22,Europe,Austria,Berlin,TTD,Carlos Lopez,1018,21,598518.2,0.2,119703.64,502,,,,,
4852,12-04-23,Europe,Spain,Valencia,LSG,Jane Smith,1025,253,24616.5,0.48,11815.92,815,,,,,
4853,12-08-22,Europe,Spain,Marseille,TTD,John Doe,1009,187,52461.34,0.23,12066.11,934,,,,,
4854,25-08-22,Europe,Netherlands,The Hague,TTD,Jane Smith,1031,31,47480.41,0.35,16618.14,945,,,,,
4855,14-09-22,Europe,Netherlands,Bruges,TTD,Carlos Lopez,1002,479,70931.46,0.21,14895.61,204,,,,,
4856,02-01-23,Europe,Germany,Salzburg,TTD,Carlos Lopez,1046,218,260030.6726,0.41,103174.96,966,,,,,
4857,07-07-22,Europe,Spain,Zurich,LSG,John Doe,1035,365,215282.82,0.27,58126.36,338,,,,,
4858,23-04-22,Europe,Italy,Manchester,LSG,Jane Smith,1012,428,230759.62,0.35,80765.87,993,,,,,
4859,28-01-22,Europe,Belgium,Antwerp,LSG,Jane Smith,1032,234,159818.5681,0.37,55579.78,782,,,,,
4860,14-04-22,Europe,Austria,Stockholm,LSG,Jane Smith,1028,47,357865.56,0.23,82309.08,452,,,,,
4861,14-09-22,Europe,Belgium,Milan,LSG,Jane Smith,1058,378,93706.94,0.33,30923.29,653,,,,,
4862,08-03-22,Europe,Germany,Antwerp,PPG,Carlos Lopez,1032,13,105610.34,0.41,43300.24,144,,,,,
4863,25-12-22,Europe,France,Graz,TTD,Aki Tanaka,1001,339,95366.3,0.37,35285.53,180,,,,,
4864,04-06-22,Europe,Belgium,Turin,PPG,Jane Smith,1055,366,42142.92,0.29,12221.45,735,,,,,
4865,06-05-22,Europe,France,Ghent,TTD,Carlos Lopez,1011,274,55294.79,0.2,11058.96,919,,,,,
4866,16-02-23,Europe,Netherlands,Munich,PPG,Jane Smith,1053,249,280188.3565,0.48,130153.91,533,,,,,
4867,07-07-22,Europe,France,Hamburg,TTD,Carlos Lopez,1045,125,116878.73,0.46,53764.22,730,,,,,
4868,31-05-23,Europe,UK,Antwerp,PPG,Carlos Lopez,1016,36,240266.2075,0.4,102965.44,106,,,,,
4869,18-07-22,Europe,Sweden,Milan,BPD,Jane Smith,1024,233,269055.31,0.42,113003.23,867,,,,,
4870,07-07-22,Europe,Germany,Munich,PPG,Carlos Lopez,1032,36,202083.98,0.46,92958.63,244,,,,,
4871,26-05-23,Europe,Netherlands,Berlin,LSG,John Doe,1001,347,540648.5204,0.38,220108.8,529,,,,,
4872,15-04-23,Europe,Switzerland,Amsterdam,PPG,Jane Smith,1057,388,481461.7386,0.39,198023.04,349,,,,,
4873,07-02-23,Europe,Sweden,London,LSG,Jane Smith,1035,222,414271.7332,0.22,82100.46,182,,,,,
4874,08-02-23,Europe,Austria,Vienna,BPD,Carlos Lopez,1017,183,160546.0458,0.39,54746.51,815,,,,,
4875,02-08-22,Europe,Switzerland,Lyon,TTD,Aki Tanaka,1022,279,237526.9987,0.44,100597.06,511,,,,,
4876,17-03-22,Europe,UK,Brussels,TTD,Aki Tanaka,1041,452,447858.62,0.48,214972.14,956,,,,,
4877,20-01-22,Europe,Germany,Bilbao,PPG,Aki Tanaka,1001,275,35378.63021,0.36,11971.03,422,,,,,
4878,19-01-22,Europe,Italy,Amsterdam,PPG,Jane Smith,1048,202,291435.2625,0.42,115048.05,677,,,,,
4879,13-04-23,Europe,UK,Bern,BPD,John Doe,1039,339,427913.0221,0.28,126358.04,306,,,,,
4880,22-02-22,Europe,UK,Gothenburg,TTD,Carlos Lopez,1003,482,241409.2193,0.4,92946.6,421,,,,,
4881,31-03-22,Europe,Belgium,Brussels,LSG,Aki Tanaka,1004,233,406448.79,0.43,174772.98,695,,,,,
4882,19-02-23,Europe,Italy,Bordeaux,LSG,John Doe,1020,307,18298.4446,0.27,4781.28,165,,,,,
4883,11-02-22,Europe,UK,Marseille,PPG,John Doe,1028,157,128182.25,0.19,24354.63,605,,,,,
4884,29-01-22,Europe,France,Munich,PPG,John Doe,1001,377,308625.037,0.25,72520.2,192,,,,,
4885,29-04-22,Europe,France,Manchester,PPG,Carlos Lopez,1007,116,130116.13,0.43,55949.94,351,,,,,
4886,08-06-22,Europe,UK,Barcelona,PPG,Jane Smith,1038,497,283662.61,0.47,133321.43,709,,,,,
4887,11-06-23,Europe,Belgium,Leipzig,PPG,Carlos Lopez,1050,293,19470.08053,0.25,5291.88,859,,,,,
4888,03-10-22,Europe,France,Hamburg,PPG,Aki Tanaka,1030,52,43696.58,0.48,20974.36,932,,,,,
4889,09-11-22,Europe,Switzerland,Lyon,LSG,John Doe,1051,386,155314.91,0.32,49700.77,81,,,,,
4890,04-06-23,Europe,Italy,Gothenburg,LSG,Aki Tanaka,1050,347,150174.0841,0.5,79187.08,649,,,,,
4891,21-12-22,Europe,Italy,Lyon,TTD,Carlos Lopez,1007,73,265084.53,0.36,95430.43,652,,,,,
4892,01-06-23,Europe,France,Nice,BPD,Carlos Lopez,1020,389,50330.34284,0.21,10946.52,240,,,,,
4893,05-02-23,Europe,Spain,Berlin,BPD,Jane Smith,1023,29,114694.8245,0.41,50380.96,399,,,,,
4894,19-06-22,Europe,Sweden,Gothenburg,PPG,Carlos Lopez,1016,285,137550,0.27,37138.5,471,,,,,
4895,10-08-22,Europe,UK,Bern,PPG,Jane Smith,1021,43,115625,0.36,41625,447,,,,,
4896,13-02-23,Europe,Italy,Stockholm,TTD,John Doe,1053,41,142225.1854,0.24,33033.43,994,,,,,
4897,15-05-22,Europe,Switzerland,Amsterdam,TTD,John Doe,1058,55,431689.29,0.4,172675.72,789,,,,,
4898,03-11-22,Europe,Switzerland,Gothenburg,BPD,Carlos Lopez,1001,254,99982.94,0.18,17996.93,265,,,,,
4899,18-05-22,Europe,Switzerland,Madrid,TTD,Aki Tanaka,1050,340,371789.69,0.35,130126.39,578,,,,,
4900,18-03-22,Europe,Spain,Zurich,TTD,Carlos Lopez,1017,492,144806.89,0.19,27513.31,874,,,,,
4901,14-05-22,Europe,Italy,Marseille,BPD,Jane Smith,1036,333,31569.75,0.47,14837.78,586,,,,,
4902,22-01-23,Europe,Switzerland,Bordeaux,BPD,Jane Smith,1049,288,53291.3261,0.2,11038.58,456,,,,,
4903,29-12-22,Europe,Netherlands,Nice,LSG,Aki Tanaka,1002,220,35415.19,0.28,9916.25,716,,,,,
4904,13-07-22,Europe,Sweden,Seville,TTD,John Doe,1023,38,139639.31,0.24,33513.43,491,,,,,
4905,07-02-23,Europe,Germany,Glasgow,BPD,Carlos Lopez,1005,89,43808.69353,0.4,15785.48,760,,,,,
4906,05-02-22,Europe,Austria,Munich,BPD,John Doe,1059,316,283444.46,0.17,48185.56,188,,,,,
4907,27-06-22,Europe,Netherlands,Zurich,PPG,Carlos Lopez,1012,43,187137.78,0.22,41170.31,358,,,,,
4908,17-07-22,Europe,Italy,Rome,LSG,Jane Smith,1051,139,358421.9,0.38,136200.32,905,,,,,
4909,21-03-23,Europe,Sweden,Zurich,TTD,Carlos Lopez,1041,467,147710.16,0.23,33973.34,695,,,,,
4910,03-07-22,Europe,Italy,Milan,PPG,Aki Tanaka,1058,436,264806.4,0.4,105922.56,483,,,,,
4911,06-09-22,Europe,France,Florence,BPD,Carlos Lopez,1059,407,39800.88,0.21,8358.18,423,,,,,
4912,23-05-23,Europe,Italy,Vienna,BPD,Aki Tanaka,1034,239,115974.8605,0.38,47215.68,181,,,,,
4913,24-12-22,Europe,Austria,Uppsala,BPD,Carlos Lopez,1017,145,126944.64,0.31,39352.84,264,,,,,
4914,22-03-22,Europe,Sweden,Uppsala,TTD,Jane Smith,1021,123,76167.62,0.16,12186.82,663,,,,,
4915,16-05-22,Europe,Germany,Geneva,BPD,Carlos Lopez,1004,453,112148.03,0.36,40373.29,940,,,,,
4916,22-06-23,Europe,Belgium,Eindhoven,PPG,Jane Smith,1053,247,76973.09,0.33,25401.12,581,,,,,
4917,06-09-22,Europe,Switzerland,Innsbruck,PPG,Jane Smith,1059,350,53164.86,0.26,13822.86,120,,,,,
4918,20-03-23,Europe,Belgium,Hamburg,BPD,Jane Smith,1043,446,142911.13,0.43,61451.79,462,,,,,
4919,08-12-22,Europe,Italy,Lausanne,BPD,Carlos Lopez,1026,421,47746.3,0.3,14323.89,177,,,,,
4920,14-05-23,Europe,Belgium,Eindhoven,LSG,Carlos Lopez,1045,38,27681.90902,0.34,10083.56,337,,,,,
4921,06-12-22,Europe,Italy,Innsbruck,BPD,John Doe,1025,301,63040.23,0.48,30259.31,598,,,,,
4922,16-12-22,Europe,UK,Bruges,TTD,Jane Smith,1026,439,64741.22,0.39,25249.08,831,,,,,
4923,30-09-22,Europe,UK,Manchester,TTD,Aki Tanaka,1050,220,219617.86,0.17,37335.04,542,,,,,
4924,31-01-23,Europe,Belgium,Brussels,TTD,Carlos Lopez,1041,357,170792.5317,0.44,77830.24,965,,,,,
4925,20-05-22,Europe,Germany,Florence,LSG,Carlos Lopez,1024,28,36130.57,0.21,7587.42,491,,,,,
4926,08-03-22,Europe,France,Madrid,PPG,John Doe,1059,363,274881.08,0.38,104454.81,344,,,,,
4927,02-02-22,Europe,Netherlands,Ghent,TTD,Jane Smith,1027,153,33542.88245,0.45,14528.89,157,,,,,
4928,29-12-22,Europe,UK,Birmingham,BPD,Jane Smith,1013,394,63848.19,0.46,29370.17,161,,,,,
4929,20-03-23,Europe,Spain,Marseille,PPG,Jane Smith,1048,83,118282.9,0.21,24839.41,467,,,,,
4930,03-12-22,Europe,Italy,Antwerp,TTD,Carlos Lopez,1051,194,235854.33,0.32,75473.39,553,,,,,
4931,14-12-22,Europe,Germany,Brussels,TTD,Jane Smith,1021,132,259272.41,0.3,77781.72,714,,,,,
4932,22-06-23,Europe,Belgium,Marseille,TTD,Jane Smith,1057,19,43907.04,0.32,14050.25,433,,,,,
4933,01-08-22,Europe,Germany,Rotterdam,BPD,Carlos Lopez,1037,303,100155.1058,0.19,17886.05,399,,,,,
4934,10-12-22,Europe,Sweden,Milan,BPD,Aki Tanaka,1017,274,165772.03,0.39,64651.09,213,,,,,
4935,27-09-22,Europe,UK,Seville,LSG,Carlos Lopez,1040,62,100593.85,0.36,36213.79,445,,,,,
4936,28-04-22,Europe,France,Rome,TTD,Aki Tanaka,1025,61,281857.6,0.43,121198.77,170,,,,,
4937,05-06-23,Europe,Spain,Marseille,PPG,Carlos Lopez,1050,460,24577.07571,0.48,12638.93,601,,,,,
4938,13-10-22,Europe,Austria,Linz,PPG,Jane Smith,1010,247,30243.27,0.27,8165.68,149,,,,,
4939,17-07-22,Europe,France,Paris,PPG,Jane Smith,1032,85,429900.57,0.39,167661.22,193,,,,,
4940,17-03-23,Europe,Sweden,Rotterdam,LSG,Aki Tanaka,1015,205,193892.44,0.34,65923.43,727,,,,,
4941,14-07-22,Europe,Spain,Manchester,TTD,Aki Tanaka,1045,248,128179.64,0.48,61526.23,238,,,,,
